Transporteur;Gare origine;Gare origine - code UIC;Gare destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;JUVISY TGV;87496695;MARNE LA VALLEE CHESSY;87111849;2;Tarif Avantage;10.5;25.0
TGV INOUI;ORTHEZ;87672253;LIBOURNE;87584052;2;Tarif Réglementé;40.6;40.6
TGV INOUI;CANNES;87757625;LES ARCS DRAGUIGNAN;87755447;2;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;ANGOULEME;87583005;SAVERNE;87212225;1;Tarif Normal;36.0;206.0
TGV INOUI;PARIS NORD;87271007;LENS;87345025;2;Tarif Avantage;10.5;40.0
TGV INOUI;CARCASSONNE;87615286;NANCY;87141002;2;Tarif Réglementé;105.6;126.9
TGV INOUI;BOURG EN BRESSE;87743005;LONS LE SAUNIER;87718239;1;Tarif Avantage;5.6;16.0
TGV INOUI;CANNES;87757625;CHALON SUR SAONE;87725002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LA BAULE ESCOUBLAC;87481754;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Réglementé;77.0;92.4
TGV INOUI;LILLE EUROPE;87223263;FUTUROSCOPE;87324095;1;Tarif Normal;31.0;156.0
TGV INOUI;CANNES;87757625;LYON PERRACHE;87722025;2;Tarif Avantage;17.5;70.0
TGV INOUI;LANDRY;87741777;MASSY PALAISEAU;87393579;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;PARIS NORD;87271007;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;25.0;156.0
TGV INOUI;VALOGNES;87447284;MASSY PALAISEAU;87393579;2;Tarif Réglementé;52.8;52.8
TGV INOUI;BOURG EN BRESSE;87743005;LONS LE SAUNIER;87718239;1;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;BOULOGNE VILLE;87317586;PARIS NORD;87271007;1;Tarif Normal;19.0;100.0
TGV INOUI;PARIS NORD;87271007;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Réglementé;98.2;119.8
TGV INOUI;LILLE EUROPE;87223263;LA ROCHE SUR FORON;87746305;1;Tarif Elève - Etudiant - Apprenti;23.0;23.0
TGV INOUI;CANNES;87757625;LYON PERRACHE;87722025;2;Tarif Normal;25.0;100.0
TGV INOUI;LANDRY;87741777;MORLAIX;87474338;2;Tarif Avantage;21.0;114.0
TGV INOUI;PARIS NORD;87271007;NARBONNE;87781104;2;Tarif Avantage;17.5;95.0
TGV INOUI;LILLE EUROPE;87223263;LE CREUSOT - MONTCEAU TGV;87694109;1;Tarif Avantage;21.5;128.0
TGV INOUI;LANDRY;87741777;QUIMPER;87474098;2;Tarif Avantage;21.0;114.0
TGV INOUI;CANNES;87757625;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;6.0;16.5
TGV INOUI;TOURS;87571000;SURGERES;87485227;2;Tarif Réglementé;38.6;38.6
TGV INOUI;VALENCE VILLE;87761007;NARBONNE;87781104;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;AVIGNON TGV;87318964;LYON PERRACHE;87722025;2;Tarif Normal;15.0;59.0
TGV INOUI;LANDRY;87741777;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Réglementé;9.3;9.3
TGV INOUI;PARIS NORD;87271007;REIMS;87171009;2;Tarif Réglementé;36.9;45.7
TGV INOUI;LILLE EUROPE;87223263;LENS;87345025;1;Tarif Normal;6.0;21.0
TGV INOUI;BOURG EN BRESSE;87743005;SALLANCHES-COMBLOUX-MEGEVE;87746438;1;Tarif Normal;22.0;63.0
TGV INOUI;BOURG EN BRESSE;87743005;LE CREUSOT - MONTCEAU TGV;87694109;1;Tarif Réglementé;35.5;35.5
TGV INOUI;LA BAULE ESCOUBLAC;87481754;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Réglementé;93.4;114.7
TGV INOUI;CARCASSONNE;87615286;PERPIGNAN;87784009;2;Tarif Avantage;8.4;18.5
TGV INOUI;CANNES;87757625;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Avantage;17.5;70.0
TGV INOUI;CANNES;87757625;LYON PART DIEU;87723197;2;Tarif Réglementé;78.1;90.3
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;AGDE;87781278;2;Tarif Réglementé;48.5;56.8
TGV INOUI;CARCASSONNE;87615286;SETE;87773200;2;Tarif Normal;12.0;29.0
TGV INOUI;ANNECY;87746008;PARIS GARE DE LYON;87686006;1;Tarif Avantage;21.5;156.0
TGV INOUI;ANNECY;87746008;ANTIBES;87757674;1;Tarif Normal;31.0;173.0
TGV INOUI;PARIS NORD;87271007;SALLANCHES-COMBLOUX-MEGEVE;87746438;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;PARIS AUSTERLITZ;87547000;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Réglementé;96.4;121.8
TGV INOUI;ANNECY;87746008;RENNES;87471003;1;Tarif Elève - Etudiant - Apprenti;23.0;23.0
TGV INOUI;LANDRY;87741777;NANTES;87481002;2;Tarif Réglementé;111.9;134.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;AIX LES BAINS - LE REVARD;87741132;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;VANNES;87476606;SALLANCHES-COMBLOUX-MEGEVE;87746438;2;Tarif Réglementé;124.5;144.1
TGV INOUI;BOURG ST MAURICE;87741793;ARRAS;87342014;1;Tarif Normal;31.0;201.0
TGV INOUI;AVIGNON TGV;87318964;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;15.0;58.0
TGV INOUI;PARIS NORD;87271007;ST DIE DES VOSGES;87144014;2;Tarif Réglementé;77.0;85.3
TGV INOUI;LILLE EUROPE;87223263;LYON PERRACHE;87722025;1;Tarif Avantage;21.5;141.0
TGV INOUI;ANNECY;87746008;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;21.0;21.0
TGV INOUI;CANNES;87757625;MACON LOCHE TGV;87725705;2;Tarif Elève - Etudiant - Apprenti;11.0;11.0
TGV INOUI;PARIS NORD;87271007;ST MICHEL VALLOIRE;87742361;2;Tarif Avantage;17.5;89.0
TGV INOUI;PARIS AUSTERLITZ;87547000;PLOUARET TREGOR;87473181;2;Tarif Avantage;14.0;79.0
TGV INOUI;LAROCHE MIGENNES;87683268;LYON PERRACHE;87722025;2;Tarif Avantage;14.0;54.0
TGV INOUI;CANNES;87757625;MONACO MONTE CARLO;87756403;2;Tarif Avantage;3.5;8.9
TGV INOUI;LA ROCHE SUR FORON;87746305;ANNEMASSE;87745497;2;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;VALOGNES;87447284;LISIEUX;87444265;2;Tarif Normal;13.0;31.0
TGV INOUI;BOURG ST MAURICE;87741793;BELFORT-MONTBELIARD TGV;87300822;1;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;AVIGNON TGV;87318964;MASSY PALAISEAU;87393579;2;Tarif Normal;25.0;136.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;20.0;75.0
TGV INOUI;VENDOME;87574558;MASSY TGV;87393702;2;Tarif Réglementé;39.6;39.6
TGV INOUI;LAROCHE MIGENNES;87683268;LYON PERRACHE;87722025;2;Tarif Réglementé;62.9;74.1
TGV INOUI;LAROCHE MIGENNES;87683268;MARSEILLE BLANCARDE;87751081;2;Tarif Avantage;17.5;68.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;SELESTAT;87214056;2;Tarif Normal;20.0;111.0
TGV INOUI;LILLE EUROPE;87223263;MARSEILLE BLANCARDE;87751081;1;Tarif Elève - Etudiant - Apprenti;40.0;40.0
TGV INOUI;AVIGNON TGV;87318964;MASSY PALAISEAU;87393579;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LAROCHE MIGENNES;87683268;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;25.0;98.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;SETE;87773200;2;Tarif Avantage;14.0;43.0
TGV INOUI;LILLE EUROPE;87223263;MORLAIX;87474338;1;Tarif Réglementé;163.4;163.4
TGV INOUI;CANNES;87757625;NEUFCHATEAU;87141291;2;Tarif Normal;25.0;131.0
TGV INOUI;CANNES;87757625;PARIS NORD;87271007;2;Tarif Réglementé;112.9;139.1
TGV INOUI;LA ROCHE SUR FORON;87746305;QUIMPER;87474098;2;Tarif Avantage;21.0;100.0
TGV INOUI;CARENTAN;87447243;LANDRY;87741777;2;Tarif Normal;25.0;147.0
TGV INOUI;ANNECY;87746008;TOULON;87755009;1;Tarif Normal;29.0;132.0
TGV INOUI;LAROCHE MIGENNES;87683268;MELUN;87682005;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;ST PIERRE DES CORPS;87571240;2;Tarif Normal;25.0;134.0
TGV INOUI;PARIS AUSTERLITZ;87547000;VITRE;87471508;2;Tarif Elève - Etudiant - Apprenti;9.0;9.0
TGV INOUI;AVIGNON TGV;87318964;MONACO MONTE CARLO;87756403;2;Tarif Avantage;14.0;44.0
TGV INOUI;CANNES;87757625;TGV HAUTE PICARDIE;87313882;2;Tarif Avantage;21.0;100.0
TGV INOUI;VALENCE VILLE;87761007;ANTIBES;87757674;2;Tarif Normal;20.0;79.0
TGV INOUI;CARENTAN;87447243;MANTES LA JOLIE;87381509;2;Tarif Avantage;14.0;39.0
TGV INOUI;BOURG ST MAURICE;87741793;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Avantage;7.8;14.3
TGV INOUI;LAROCHE MIGENNES;87683268;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;25.0;86.0
TGV INOUI;VALENCE VILLE;87761007;CHALON SUR SAONE;87725002;2;Tarif Réglementé;39.6;48.7
TGV INOUI;PARIS EST;87113001;BAR LE DUC;87175042;2;Tarif Avantage;10.5;37.0
TGV INOUI;CANNES;87757625;TGV HAUTE PICARDIE;87313882;2;Tarif Elève - Etudiant - Apprenti;19.0;19.0
TGV INOUI;AVIGNON TGV;87318964;MONTBELIARD VILLE;87184523;2;Tarif Normal;25.0;93.0
TGV INOUI;LA ROCHELLE VILLE;87485003;FUTUROSCOPE;87324095;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;PARIS EST;87113001;BAR LE DUC;87175042;2;Tarif Normal;15.0;54.0
TGV INOUI;AVIGNON TGV;87318964;MONACO MONTE CARLO;87756403;2;Tarif Normal;20.0;64.0
TGV INOUI;LAVAL;87478404;ANNEMASSE;87745497;2;Tarif Réglementé;101.5;121.8
TGV INOUI;PAU;87672006;TARBES;87671008;2;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;CARENTAN;87447243;VALOGNES;87447284;2;Tarif Avantage;5.9;6.1
TGV INOUI;BOURG ST MAURICE;87741793;ROUEN RIVE DROITE;87411017;1;Tarif Avantage;21.5;153.0
TGV INOUI;CANNES;87757625;VALENCE VILLE;87761007;2;Tarif Avantage;14.0;55.0
TGV INOUI;LA ROCHELLE VILLE;87485003;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;25.0;108.0
TGV INOUI;PARIS EST;87113001;BOURG EN BRESSE;87743005;2;Tarif Avantage;14.0;65.0
TGV INOUI;BOURG ST MAURICE;87741793;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;ANNEMASSE;87745497;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;8.8;29.5
TGV INOUI;PERPIGNAN;87784009;CHALON SUR SAONE;87725002;2;Tarif Elève - Etudiant - Apprenti;11.0;11.0
TGV INOUI;LILLE EUROPE;87223263;ROSPORDEN;87474155;1;Tarif Réglementé;171.5;171.5
TGV INOUI;ANNEMASSE;87745497;ST BRIEUC;87473009;1;Tarif Avantage;25.0;154.0
TGV INOUI;BREAUTE BEUZEVILLE;87413344;MANTES LA JOLIE;87381509;1;Tarif Elève - Etudiant - Apprenti;21.0;21.0
TGV INOUI;PERPIGNAN;87784009;CHALON SUR SAONE;87725002;2;Tarif Réglementé;77.1;85.3
TGV INOUI;LILLE EUROPE;87223263;SALLANCHES-COMBLOUX-MEGEVE;87746438;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;AVIGNON TGV;87318964;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;CANNES;87757625;VALENCE VILLE;87761007;2;Tarif Elève - Etudiant - Apprenti;20.0;20.0
TGV INOUI;PERPIGNAN;87784009;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Avantage;10.5;24.5
TGV INOUI;PARIS EST;87113001;REIMS;87171009;2;Tarif Avantage;10.5;33.0
TGV INOUI;CANNES;87757625;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;20.0;83.0
TGV INOUI;BREAUTE BEUZEVILLE;87413344;MANTES LA JOLIE;87381509;1;Tarif Réglementé;39.6;39.6
TGV INOUI;VALENCE VILLE;87761007;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Réglementé;3.8;3.8
TGV INOUI;PARIS EST;87113001;SARREBOURG;87215012;2;Tarif Normal;25.0;95.0
TGV INOUI;LAVAL;87478404;AURAY;87476200;2;Tarif Réglementé;40.1;40.6
TGV INOUI;BREAUTE BEUZEVILLE;87413344;MANTES LA JOLIE TGV;87514596;1;Tarif Avantage;11.9;45.0
TGV INOUI;PERPIGNAN;87784009;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;2;Tarif Réglementé;110.8;129.9
TGV INOUI;CHALON SUR SAONE;87725002;ECOLE VALENTIN;87710731;2;Tarif Normal;14.0;31.0
TGV INOUI;AVIGNON TGV;87318964;MOUCHARD;87718833;2;Tarif Normal;25.0;55.0
TGV INOUI;ANTIBES;87757674;BELLEGARDE GARE;87745000;1;Tarif Avantage;21.5;118.0
TGV INOUI;LAMBALLE;87473108;LILLE EUROPE;87223263;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;VENDOME;87574558;CHATELLERAULT;87575142;2;Tarif Avantage;9.8;22.0
TGV INOUI;LAVAL;87478404;BREST;87474007;2;Tarif Normal;20.0;62.0
TGV INOUI;CARCASSONNE;87615286;CHALON SUR SAONE;87725002;2;Tarif Elève - Etudiant - Apprenti;11.0;11.0
TGV INOUI;VANNES;87476606;AIX LES BAINS - LE REVARD;87741132;2;Tarif Normal;30.0;148.0
TGV INOUI;PARIS EST;87113001;SAVERNE;87212225;2;Tarif Réglementé;73.9;89.3
TGV INOUI;CARCASSONNE;87615286;AGDE;87781278;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;AVIGNON TGV;87318964;SETE;87773200;2;Tarif Normal;13.0;28.5
TGV INOUI;LAMBALLE;87473108;MORLAIX;87474338;2;Tarif Normal;18.0;25.0
TGV INOUI;VENDOME;87574558;CHATELLERAULT;87575142;2;Tarif Réglementé;30.5;30.5
TGV INOUI;ANTIBES;87757674;BELLEGARDE GARE;87745000;1;Tarif Normal;31.0;151.0
TGV INOUI;ANTIBES;87757674;CHALON SUR SAONE;87725002;1;Tarif Normal;31.0;180.0
TGV INOUI;VANNES;87476606;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;VENDOME;87574558;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;2;Tarif Réglementé;39.6;39.6
TGV INOUI;CARCASSONNE;87615286;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;CARCASSONNE;87615286;LYON PERRACHE;87722025;2;Tarif Avantage;14.0;64.0
TGV INOUI;VANNES;87476606;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Réglementé;124.5;144.1
TGV INOUI;LILLE EUROPE;87223263;VALENCE VILLE;87761007;1;Tarif Normal;36.0;174.0
TGV INOUI;BREAUTE BEUZEVILLE;87413344;VERSAILLES CHANTIERS;87393009;1;Tarif Réglementé;51.8;51.8
TGV INOUI;CARCASSONNE;87615286;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Avantage;14.0;64.0
TGV INOUI;LAMBALLE;87473108;ST BRIEUC;87473009;2;Tarif Normal;6.6;7.0
TGV INOUI;LILLE FLANDRES;87286005;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;BREAUTE BEUZEVILLE;87413344;YVETOT;87413385;1;Tarif Normal;9.9;16.0
TGV INOUI;LAVAL;87478404;DOUAI;87345009;2;Tarif Avantage;17.5;70.0
TGV INOUI;POITIERS;87575001;DOUAI;87345009;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;PARIS GARE DE LYON;87686006;BELLEGARDE GARE;87745000;2;Tarif Avantage;17.5;73.0
TGV INOUI;CARCASSONNE;87615286;LYON PART DIEU;87723197;2;Tarif Avantage;14.0;64.0
TGV INOUI;ANTIBES;87757674;MENTON;87756486;1;Tarif Avantage;4.9;14.3
TGV INOUI;VENDOME;87574558;LIBOURNE;87584052;2;Tarif Réglementé;67.0;67.0
TGV INOUI;LILLE FLANDRES;87286005;AGDE;87781278;1;Tarif Avantage;25.0;173.0
TGV INOUI;LAVAL;87478404;CHAMBERY CHALLES LES EAUX;87741009;2;Tarif Réglementé;105.6;125.9
TGV INOUI;LAVAL;87478404;DOUAI;87345009;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;POITIERS;87575001;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;2;Tarif Normal;20.0;91.0
TGV INOUI;PARIS GARE DE LYON;87686006;BELLEGARDE GARE;87745000;2;Tarif Normal;25.0;105.0
TGV INOUI;BREST;87474007;ALBERTVILLE;87741645;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;BREST;87474007;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Réglementé;41.1;57.9
TGV INOUI;VERSAILLES CHANTIERS;87393009;BOURG ST MAURICE;87741793;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BREST;87474007;ANNEMASSE;87745497;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;AVIGNON TGV;87318964;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;25.0;136.0
TGV INOUI;LANDRY;87741777;AURAY;87476200;2;Tarif Avantage;21.0;112.0
TGV INOUI;PARIS GARE DE LYON;87686006;BESANCON - F COMTE TGV;87300863;2;Tarif Avantage;14.0;67.0
TGV INOUI;CARCASSONNE;87615286;MACON VILLE;87725689;2;Tarif Normal;25.0;88.0
TGV INOUI;BREST;87474007;LAMBALLE;87473108;1;Tarif Réglementé;48.7;48.7
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Avantage;17.5;83.0
TGV INOUI;AVIGNON TGV;87318964;VALENCE VILLE;87761007;2;Tarif Elève - Etudiant - Apprenti;8.0;8.0
TGV INOUI;CARCASSONNE;87615286;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;13.0;33.0
TGV INOUI;LANDRY;87741777;BOURG EN BRESSE;87743005;2;Tarif Elève - Etudiant - Apprenti;4.0;4.0
TGV INOUI;LILLE FLANDRES;87286005;AGEN;87586008;1;Tarif Normal;36.0;197.0
TGV INOUI;CARCASSONNE;87615286;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Avantage;9.1;21.0
TGV INOUI;BAYEUX;87444067;BOURG ST MAURICE;87741793;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;POITIERS;87575001;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;87.6;109.6
TGV INOUI;VERSAILLES CHANTIERS;87393009;EVREUX  NORMANDIE;87387001;2;Tarif Normal;15.0;39.0
TGV INOUI;LAVAL;87478404;LAMBALLE;87473108;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;BREST;87474007;LANDERNEAU;87474239;1;Tarif Avantage;5.2;6.9
TGV INOUI;LANDRY;87741777;LISIEUX;87444265;2;Tarif Avantage;17.5;102.0
TGV INOUI;PARIS GARE DE LYON;87686006;EVIAN LES BAINS;87745679;2;Tarif Avantage;17.5;87.0
TGV INOUI;ANTIBES;87757674;SELESTAT;87214056;1;Tarif Normal;31.0;208.0
TGV INOUI;ARLES;87753657;MARSEILLE ST CHARLES;87751008;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;LANDRY;87741777;MACON LOCHE TGV;87725705;2;Tarif Réglementé;46.7;46.7
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;AIX LES BAINS - LE REVARD;87741132;2;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;BREST;87474007;LA ROCHE SUR FORON;87746305;1;Tarif Normal;36.0;206.0
TGV INOUI;CARCASSONNE;87615286;TOUL;87141044;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LANDRY;87741777;MARNE LA VALLEE CHESSY;87111849;2;Tarif Avantage;17.5;97.0
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;LILLE EUROPE;87223263;2;Tarif Réglementé;82.2;102.5
TGV INOUI;ARCACHON;87582668;ST PIERRE DES CORPS;87571240;1;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BAYEUX;87444067;EVREUX  NORMANDIE;87387001;2;Tarif Réglementé;31.5;31.5
TGV INOUI;LANDRY;87741777;POITIERS;87575001;2;Tarif Avantage;17.5;105.0
TGV INOUI;LILLE FLANDRES;87286005;ALBERTVILLE;87741645;1;Tarif Réglementé;182.7;182.7
TGV INOUI;BAYEUX;87444067;CAEN;87444000;2;Tarif Avantage;6.3;6.5
TGV INOUI;BREST;87474007;MARNE LA VALLEE CHESSY;87111849;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;LANDRY;87741777;ROUEN RIVE DROITE;87411017;2;Tarif Réglementé;103.4;126.9
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ARRAS;87342014;2;Tarif Normal;25.0;157.0
TGV INOUI;BREST;87474007;LANDERNEAU;87474239;1;Tarif Elève - Etudiant - Apprenti;9.0;9.0
TGV INOUI;LAVAL;87478404;MASSY TGV;87393702;2;Tarif Réglementé;62.2;82.2
TGV INOUI;LANDRY;87741777;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25.0;157.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;LYON PERRACHE;87722025;2;Tarif Normal;25.0;113.0
TGV INOUI;CARCASSONNE;87615286;VALENCE VILLE;87761007;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;CARENTAN;87447243;AIME LA PLAGNE;87741769;2;Tarif Réglementé;106.6;126.9
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;VALENCE VILLE;87761007;2;Tarif Avantage;17.5;81.0
TGV INOUI;PARIS GARE DE LYON;87686006;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Avantage;17.5;93.0
TGV INOUI;BAYEUX;87444067;MASSY PALAISEAU;87393579;2;Tarif Avantage;10.5;31.0
TGV INOUI;BAYONNE;87673004;CHATELLERAULT;87575142;2;Tarif Réglementé;69.0;69.0
TGV INOUI;LANDRY;87741777;VANNES;87476606;2;Tarif Normal;30.0;161.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;BERNAY;87444299;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;CARENTAN;87447243;AIME LA PLAGNE;87741769;2;Tarif Avantage;17.5;102.0
TGV INOUI;LAVAL;87478404;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Avantage;21.0;112.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;AIX LES BAINS - LE REVARD;87741132;2;Tarif Réglementé;81.2;104.5
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Avantage;17.5;91.0
TGV INOUI;BAYEUX;87444067;VALOGNES;87447284;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;BAYONNE;87673004;LIBOURNE;87584052;2;Tarif Normal;20.0;43.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;ANNECY;87746008;2;Tarif Avantage;17.5;83.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;CANNES;87757625;2;Tarif Réglementé;99.5;99.5
TGV INOUI;BREST;87474007;PARIS AUSTERLITZ;87547000;1;Tarif Réglementé;151.2;151.2
TGV INOUI;BREST;87474007;PLOUARET TREGOR;87473181;1;Tarif Avantage;12.6;25.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;BELLEGARDE GARE;87745000;2;Tarif Normal;25.0;102.0
TGV INOUI;PARIS GARE DE LYON;87686006;NIMES PONT DU GARD;87703975;2;Tarif Réglementé;98.2;119.8
TGV INOUI;ARRAS;87342014;BELLEGARDE GARE;87745000;1;Tarif Réglementé;163.4;163.4
TGV INOUI;CARENTAN;87447243;MASSY PALAISEAU;87393579;2;Tarif Réglementé;52.8;52.8
TGV INOUI;QUIMPERLE;87476317;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;CHATELLERAULT;87575142;2;Tarif Avantage;17.5;86.0
TGV INOUI;BELFORT VILLE;87184002;MOUCHARD;87718833;2;Tarif Réglementé;30.5;30.5
TGV INOUI;LAVAL;87478404;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Avantage;17.5;98.0
TGV INOUI;LAROCHE MIGENNES;87683268;MARSEILLE BLANCARDE;87751081;2;Tarif Elève - Etudiant - Apprenti;19.0;19.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;ALBERTVILLE;87741645;2;Tarif Avantage;17.5;62.0
TGV INOUI;LAVAL;87478404;NANCY;87141002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;EVREUX  NORMANDIE;87387001;2;Tarif Avantage;10.5;27.0
TGV INOUI;PARIS GARE DE LYON;87686006;PONTARLIER;87715003;2;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;CASTELNAUDARY;87615039;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Réglementé;102.5;117.7
TGV INOUI;ARRAS;87342014;LE CREUSOT - MONTCEAU TGV;87694109;1;Tarif Normal;31.0;173.0
TGV INOUI;QUIMPERLE;87476317;RENNES;87471003;2;Tarif Avantage;14.0;28.0
TGV INOUI;LILLE FLANDRES;87286005;BOULOGNE VILLE;87317586;1;Tarif Avantage;18.5;22.0
TGV INOUI;BRIVE LA GAILLARDE;87594002;CHATEAUROUX;87597005;1;Tarif Avantage;11.9;51.0
